text,label
애비가 인민군 대위출신이 맞나봐??,1
ㅅㅂ 절대 못보여줘,1
이와중에 공매도로 외국인 기관 돈 존나 벌고있음,1
니 ㅈ이 다 털린다,1
냄새 존나난다,1
요즘 말도많고탈도많고 지랄들인지ㅉㅉ,1
뒤질라고 진짜 ㅋㅋㅋ,1
<@871272820934594640> 개농아새기야병신새기야좆밥새기야씨발새기야홍어새기야좆밥년호로새기야,1
씨빨람아,1
자지 따인새기야,1
방금싸운새끼들한테,1
가루 시발년,1
ㅄ째끼ㅉ,1
나이제한 시이발,1
0.35 ㅅㅂ,1
문빠 조빠 좀비들 막말이라고 하겠구먼 좌빠들은 불리하면 막말한다고 ooo하고 막말은 부칸수석대변인이 엄청나게 함 적와대넘들 마찬가지,1
그냥 시안이 좆같아서,1
시`_5발,1
시불#,1
아이 야발,1
빨갱이 프레임 지겹긴하네,1
너새끼들 ㅣㅇ분 늦게 올거잖아;;,1
ㅂㅅ들 다시오면 찢어죽임,1
존나 개어이털리네,1
찍혓는데 ㅅㅂ,1
이제 네이버는 틀딱 일베들 소굴이구만 에이,1
유출 다 티남 ㅆㅂ,1
누가봐도 오타잖아 시발,1
본인이 당해봐야 개소리 안하지,1
저새끼 여자라메,1
"응급실?..급하긴 급했나 보네. 도대체 이딴 머리로 어떻게?..그냥 양야치네. 죄명이 연결되는 다리. 머리는 남욱, 정영학이네.",1
초월자 ㅈㄴ 좋아,1
ㅈ65}~-~~3[ㄹ,1
닥쳐악ㄷ공,1
긁이지랄,1
아애미없냐근데,1
문재앙 이 때려죽일 sgg... 내년만 되어봐라...,1
근데 역체감 좆대네 디4 하다가,1
야ㅗ,1
존나거슬리네,1
ㅎㅇ님한테 좃고아?,1
원숭이들아 토착왜구당 출신 윤석열 빨아주고 싶지....푸하하하,1
쪽바리ㅅㄱ 어디 감히 디질라고 아가리까노 씨를 말려 죽여야됩니다,1
병신새끼면 입이나 닫고 살아,1
왜!!!!!!!!!!!!!!!!!!! 집에서 키우는 개도 지 새끼 귀한 줄 알아!!!!!! 이 ooo 아!!!! 돈주고 전과없고 잘못을 뉘우친다고 감형이야!!!!,1
한국 남자의 문제임. 일반 회사들은 어떻겠냐 공인들이라 이렇게 이슈되고 물러나지만 일반인들도 저런놈들 부지기수임. 미투에 언급할꺼리도 안되서 묻어두는거지들,1
존123나 심심하다,1
존나 멍청해 이거는?,1
하루야 개새꺄,1
야이 ㅅㅂ러마,1
ㅅㅂ둘이 만나서 종이에 싸인했으면 십년을 넘게 이짓거리 하고있었겠나 한술에 안배불렀다고 ㅈㄹ하는 수꼴들 좀 ooo 좋겠다 핵폐기 결렬이 왜 보수가 좋아할일인지가 아이러니네,1
느+금2^~12>+2마,1
씨발 뭔,1
!ㅔ 느금마,1
닥쳐이근첩새기얕ㅋㅋㅋㅋㅋ,1
좆이 뭔고 뭘잡는고 뭘하는데?!!?,1
그게무ㅗ?,1
ㄹㅇ 후아는 반응이 예측이 어느정도 된다 ㅅㅂ ㅌㅌㅋ,1
이시언 일본이나 쳐가는거 자랑하는 ㅅㄲ 말뽄새보소 재수없는 인간이라고?,1
이 가 씨발,1
뭐지랄하는데,1
ㅆ창들아,1
!ㅅㅂ ㄹㅋ,1
저새끼 또 노쇼냐?,1
tlqkf pay,1
아쓰기좆밥이네요,1
저년이 누군데? 야동배우냐,1
씨3%4<9^ㅂ,1
네온덕에 븅신돼서,1
아빠중국공장에서노동뛰다과로사한새끼야,1
고쳐ㅆㅂㅡㅂ니다,1
좆병신블볼하지말고,1
개 고아 새끼들,1
이젠 진정한 견찰이 되었다! 국민의 지팡이에서 정권의 지팡이가 되었다!,1
ㅅㅂ 이게뭔데 ㅅㅂ,1
대가리 하자난것도 아니고 왜그러세요 병신새끼야..,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ시발,1
볼러 저새끼,1
시=<5{%!`_\7벌,1
정말 가지가지한다...,1
개소리 ㅋㅋㅋㅋㅋㅋㅋ 기사를 빙자한 sk디앤디 홍보자료,1
짭미 저 개새끼는,1
그럼 저새키는 뭐임,1
나 아직 안자 씹새끼야,1
지랄한ㄷ,1
안녕하다고개새끼야,1
ㄴ ㄱ ㅁ,1
tlqkf 내섭 돌려줘요,1
# 재현이닥쳐,1
카라 꼬추작음,1
미친 ㅅ끼들,1
시 133121949467발,1
뒤집어 쒸우기까지하냐? 이천벌받을넘들아! 내가 보여주마..이거보고 니말대로 과연 군사쿠데타로 명분을잃어 일본극우세력과 동고동락한 민족의 반역자 정권이 누군인지 똑똑히봐라....전 국정원 직원이 자신의 안전을 담보로 제작한거다 ...https://www.youtube.com/watch?v=6qutyiszelg,1
빅샌캣 뭐냐 ㅅㅂ,1
시발 군대 갔다와서 졸업하면,1
애초에 이거 모르면 육학년것도 못하는데 이새끼 병신인데,1
아 이새이 얼굴은 언제쯤 안볼수 있을까? 아가리 터는것도 더 이상 못보겠네. 위선자 새이들!,1
다 좇같이 사라짐,1
왜케 좆같이 행동하시지,1
시발 나도 닉 쿼트특별부대할 걸,1
다닥치라고햇는데,1
핵을 사는 건 아는데 여기 사장님이 시바 랑 아우라는 일반인이 못한다고 하더라고요,1
저런 병신같은 역할 + 홍보권한 ㅅㅂㅋㅋㅋ,1
살 새끼 없냐,1
존나 깜짝놀랏넼ㅋㅋ,1
병신녀아 ㅋㅋㅋㅋㅋ,1
여기가 시벌 전두환 정권이랑 다를꼐 뭐노,1
걍 저새끼 한테,1
씨);5/벌,1
풀병ㅅ신아,1
닥쳐어 카게미치스즈 닥쳐어,1
느금마보지섹스~,1
이게 이상한새끼라니깐?,1
남자들 참 못났다 이러니 한남한남하지,1
보지들이 문제앙을 더 지지하게 되는 효과를 보는것임전략적인 조작과 언플은 좌좀이 전문이긴함,1
ㄴㄱㅁ도 그렇게 안나옴,1
아니 ㅅㅂ 뭔 방어 무력화 기술 있나,1
안한새끼들,1
아니 위도새키 신고하려 햇는데,1
씹 좆만란,1
아니 시발 파일로돼냐,1
내가테란함 ㅗ,1
하이겜 지랄 ㄴ,1
가강전 대쉬하면서평타치고튀는새끼때문에,1
그 얼굴도 병1신 처럼,1
내놔 썅,1
알고보니까 그냥 미친놈이였음,1
신찐다새기들이애미뒤진짓하고단,1
민노총은 다 돼 그리고 대깨문도 다 돼,1
아니 씨바 ㅀ애미 뒤진 새끼가,1
씨#4]9-=ㅂ,1
대답뒤지게안해네씨발롬아,1
ㅇㅇ 테카 꼬추나 빠는 병신,1
문재앙만 없으면 세상살만할텐데,1
여기서 봇 쓰면 안되네 ㅅㅂ,1
ㅅㅂ롬들라,1
패드립? 시발녕이,1
ㅆ발 30일 정지야,1
"김정은 문재앙이랑 개수작부리다가 들통난건데, 김정은 문재앙 까는 뉴스나 기사는 죽어도 없네 ㅋㅋ 이게 나라냐??",1
쿠파야 죠타로 병신이라서 토우지 t 거리 맞추고 쓴 다음 평타쓰면 맞음,1
내가 니 애비새끼라서 미안하다,1
"하여간 이 국짐당들은 뭘해도 이슈가 되고, 구리고 숨기고 서로 헐뜯고 본인들 밥줄 끊어질까봐 이곳저곳 붙었다 내부 총질하고 연명하는 갈고리촌충 같아…",1
씨발 3시간동안 돌아댕김,1
응 더러운 백신나치들~ 동조하는 자영업 기업 불매~,1
아니 네네이새끼가,1
?ㅈㄹ하고 자빶7ㅆ네,1
ㅆ 발,1
담배가 ㅅㅂ 약임?,1
얘네 병신임?,1
학살단 애들 애미없음 ㅇㅈ? @everyone 학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone학살단 애들 애미없음 ㅇㅈ? @everyone -> wburzymdlhervozldmautebuj -> 😛 😌 😌 😒 😫 😀 😉 😏 😪 😜 🚀 😰 😳 😐 😪 😘 😏 😷 😶 😬 😨 😳 😫 ⚠️ 😠 😯 😅 😬 😯 😳 😏 😵 😒 😈 😗 😏 😠 😗 😩 😙 😁 😝 💜 😃 😍 😵 🔈 😤 😭 👿 🔊 😋 😧 ⚠️ 😎 😢 💜 😙 😋 😅 😒 😛 😯 😗 😍 😯 😵 😣 😛 😤 ⚠️ 😑 😑 😚 ☺️ 😉 😤 😡 😉 😶 😤 😅 🚀 👿 😌 💜 😂 😛 😑 🔈 😪 😑 😯 😢 😙 😆 🔊 😫 💜 😋,1
돈 찔러주까 옛날 기사 또 내주는겨?? 강용석도 문제지만 기레기는 정말 답없다,1
ㅅㅂ 다 자네...,1
기분 줫같으니가,1
저새기 근성만 5년 뒤지게 치는 버러지니까 그냥 가는게 좋을듯 ㅋㅋ,1
정글 좆병신아,1
ㅁ 존나쌔노 ㅋㅋ,1
뱁새ㅜ저새끼,1
왜나대 새끼야ㅋㅋㅋㅋㅋ,1
개비ㅡㅇㅇㅅ닏따가리새꺄 ㅋㅋ,1
매년 흑자내는 한전. 원전기술 두산.. 탈원전으로 적자나고 기업 망하고.. 문재인 입맛에 맞는 개소리나 써재끼고 ㅉㅉ,1
최순실이가 잘못한건 펙트자나 똘아이가 ㅋㅋ 아 지긋지긋 하다 태극기 노친네들 하아~,1
씨발 재고어디갔어,1
촉법소년 없애거나 개정하는 대선후보 나오면 딱 찍어줄건데 아무도 이 소리를 안해서 짜증남 가정교육 안되는 집 너무 많은데 수준이하 애들이랑 내새끼 섞여서 살게 하기 싫다 이상한 몇놈 처단 못하면 그 수가 점점 늘어버린다고!,1
ㅄㅋ\,1
짱깨의 완성,1
다꺼내봐 씨발!!!  핼로원 꺼내줌,1
존나못해지고,1
야~ 여기 네일베 댓글충들하고 똑같은 소리하는구나. 그럼 여기서 주구장창 쓰레기 댓글 다는 놈들은 모두 개독이라 보믄 되긋네? ㅋㅋ,1
너같은 틀딱도 네이버 로긴해서 개솔 떠드는데 뭔 소리야?,1
이지랄 해놓은거 보면,1
이병신 우리챗 세분이랑 저번에 광성에 나르던데,1
그니까 ㅅㅂ 그게 강등당한가지,1
지랄할거같으니까,1
효리는 만두속 같이 못 생긴 김제동을 실제로 보면 얼마놔 더 못 생긴 놈일지 그런 놈 하고 왜 어울리냐?⁉️⁉️,1
야이 병신새개기애^^,1
미육이 ㅅㅂ,1
나이제서야 725갠데 ㅅㅂ,1
왜 지랄이고;;,1
이런 개이새이기이덜은 잡아서 아구창을 찟어 발겨야 한다.,1
난 ㅅㅂ 마크서버만들면 진급시켜준다고 안햇는데,1
각성 키면조나안뒤져,1
저새끼뭐야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
지금보니깐 좀 좆가틈,1
바꿨다ㅗ>?,1
대북주 개박살 ㅋㅋ 안보없인 경제도 없어 빨갱이 주사파 쉐리덜아 정신좀 차려 ~,1
이새끼 왜이럼 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
11년생이면 씨발,1
개ㅐ돼지ㅐ,1
ㅈ같은놈,1
이런 니미 썅,1
네정말똘추색기될게요,1
그럼 사람 뒤져요,1
시미베미친새끼야 ㅋㅋㅋ,1
이 시벌 왜 내 발언권 뻈음,1
아잉 이ㅈㄹ,1
그래서 업적이 먼데 시벌아,1
좆부트,1
시발내가파워포인트로,1
줫나싸우는맵인줄알았는데,1
지가 존나싫어하는 틀러랑 같은짓 하네,1
지가 강박증 있는걸 우리한테 지랄이노;,1
실2였던새끼야ㅋㅋ,1
미친놈 저걸 캐치하네,1
미친 새끼..,1
"더불어 미친당원들 ,국제적으로 창피하다 !!!",1
십쌔끼,1
애미가 거지 개보지 말보지 새기라서,1
아니0.씨발,1
안하고말지씨바,1
야3`^:(29+발,1
짱께가?? 푸하하하앜~~~,1
존나 빡세네,1
fuck zico fuck paloalto fuck aomz fuck yg,1
아니언니들씨발,1
다 끝났다~ 이 가식왕 원숭이새끼야~ 해체해라,1
ㅅㅂ 나오자마자,1
존나올랐노,1
야#!5[4발,1
자칭해커 개버러지아들래미?,1
쩐믄가야 니가왜 대께문이 되어서 여럿사람 합법적으로 죽이는 비양심 인간 말종이 되었는지 궁금하다 .,1
ㅁ 줮됐다!!,1
일댈존나하고싶은데,1
저새끼 어제 너기묘에서,1
고아새기시발새기머저리새기시발새기야,1
지금 거실에서 동생이 잠꼬대 하면서 으이에이으웅옹앙엉옹 이지랄 하면서 소리지르고있다,1
5000늘었잖아 미친년,1
존나팅겨서,1
아니 저거 봇한테 'ㅗ' 한거야,1
이게 나야가 존나 레전드였다고,1
별이 이새키..쥐도새도없이 모하메드 살라가 질수있다니,1
좆씨,1
데스크 새끼랑 술처먹어며 연재중단시 위약금 까지 처넣엇겟지 도셍징 들이 그럿치머,1
이럴거면 뭐하러 거기까지 간거냐. 전화로 하지. 염병들 하네. 모지리들이 되지도 않는 힘겨루기하다. 폭망하는 거지.,1
뇌 구조가 지랄난건가,1
씨;]벌,1
그냥 저새끼가 입열면 불쾌함,1
삼권분립 개념없니 죄질이 나쁜 청와대 돌대갈들아??,1
간나새.끼,1
존나 이기적이네,1
대깨야 헬조선으로 보여?ㅋ 지금 이나라가 헬이야...달창때문에...,1
지랄에 지랄을 한다,1
거기 시발 2시부터 6시까지,1
존나 입다,1
수장이 병신 장애인이니까,1
푸바오 어디서 있어 나 내일 에버랜드 간다? 씨발 푸바오 간지가 언젠데 이제 푸바오 쳐보러감 그리고 에버랜드에는 푸바오가 올래없는데 개병 인줄 암,1
<@1196754997979926568>  느그개좆밥인데,1
튀플햇다고 ㅈㄹ이네,1
돌아왔다 시발련들아,1
또라이인ㄱ,1
오공 시발,1
졸라열신히찾앗는데시발,1
대북산업 돌파구는 문죄인 똥 꾸몽에서 시작한다,1
개좆같이게임,1
ㅅ.바로그,1
씨바 빨리 kani0565 밴시켜,1
잘 되겠죠하는 ㅅㅋ들은 북한정보국소속애들같애 하나같이 ~하겠죠 이라네 제발 미국이 북괴 처들어갔으면 좋겠다. 잘가라 60시간열차타고 ㅅㅂ돼지새끼,1
개시발좇고아샤기,1
시]04|:]11벌,1
미안하다 내가 ㅂㅅ이라 그렇다,1
흐흐흐ㅗㅡㅗ,1
왜놈들 모두 바다에 던지자,1
바퀴벌래창자새끼가자꾸지잘난줄알고염병육밧꼴값다떠ㅔ쓰레기새끼가,1
내가 스린 너 사랑하는거 알아몰라 개새끼야??,1
니 엄마 없다길래 그거 유희적으로 사용한건데,1
ㅇ애고아련처럼,1
좆까다,1
얘나가는거야 ㅅㅂ,1
서울대 교수질 하는 조국은 석사부터 일본논문 표절이라며 그건 도대체 언제 발표나냐? 서울대는 도대체 몇년째 조사하냐? 김건희 씨가 교수를 하는 것도 아니고 공직도 아닌데 깔거면 교수질 하고 공직에 있는 조국이랑 이재명 논문부터 까...이재명 같은 게 뭔 논문 썻는지 riss가서 찾아서 읽어봐야 겠네...대깨문들 riss가 뭔지 모르지...무식한 것들.,1
학교에 사람이 없어서 급식 예산이 존나 많나보지 어?학교에 사람이 없어서 급식 예산이 존나 많나보지 어?학교에 사람이 없어서 급식 예산이 존나 많나보지 어?학교에 사람이 없어서 급식 예산이 존나 많나보지 어?학교에 사람이 없어서 급식 예산이 존나 많나보지 어?학교에 사람이 없어서 급식 예산이 존나 많나보지 어?학교에 사람이 없어서 급식 예산이 존나 많나보지 어?학교에 사람이 없어서 급식 예산이 존나 많나보지 어?학교에 사람이 없어서 급식 예산이 존나 많나보지 어?학교에 사람이 없어서 급식 예산이 존나 많나보지 어?학교에 사람이 없어서 급식 예산이 존나 많나보지 어?학교에 사람이 없어서 급식 예산이 존나 많나보지 어?학교에 사람이 없어서 급식 예산이 존나 많나보지 어?,1
<@1259329016104616010> : 우럭 씨발,1
왜 불펌함 시발,1
시)$)%*{벌,1
이 새끼가 가장 큰 위혖임,1
그게존나매워,1
밸런스 존나 못잡는겜,1
씨발좆같은,1
개`=2;!}보3#6:$\지,1
1년전 ㅇㅈㄹ,1
유라 ㅅㅂ ㅋㅋ,1
멩스크같은놈,1
쌔:$0끼,1
이새끼는 나가 죽어야하는게 맞아요,1
ㅅㅂㄹ임,1
존나 떨어졌던데,1
시팔년아,1
시미베야 니 존나 기본플레이 못하늨데,1
누군데 나한테 지랄임,1
보면 존나 깔꺼같다고,1
의료진은 개고생하고 국민들은 마루타 취급 당하고 정부는 대놓고 조작질하는 현실... 이게 나라냐?,1
좀 닥쳐줌 안되냐,1
씨발련들만,1
금리 쳐박은 결과다 개 늠 들아,1
야/'?발,1
"문재앙은 미필적 고의에 의한 살인죄와 국민들을 괴롭힌 죄, 김정은과 시진핑에게 부역한 죄로 사형이 마땅하다.",1
자금은 전쟁보다 더 심각한 문재앙 집권기다~ 최근 2년간 출산율 급감하는거 봣제? ㅋㅋㅋ,1
전장연느낌으로 개지랄했음,1
옥슬아ㅅㅂ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
너같이 논리 좇도없는얘는,1
걸리면 문죄인 맞잖아 ㅋㅋㅋ 대부분 쓰레기처럼 쳐놀다가 걸리는거 아님?,1
피해자는 정상인이고 가해자가 중증 장애인이네 저런 새끼한테 저런 불쌍한 사람이 시집가서..온갖 더러운꼴을 다 당하는구나..ㅠㅠ,1
"니 애비다. 개대중,니애비의 지랄콜라보.",1
노운님 지@랄,1
미친또라이,1
저새끼 타임아웃 3달,1
님이 병신이란 초지션에서,1
내쳐 ㅅㅂ,1
아 지랄 한다,1
위가 존나게 작아짐,1
김돼지도 21일에 중국인 금지시켰다 돼지만도 못한 색히야,1
크시야 븅신,1
연어는 존나싸고맛도없다,1
와 진심으로 역겹다 쿨찐돼지새끼 제발 좀 죽어라,1
이 사회부적응자새끼야,1
어차피 헬조선 개돼지 조센징들은 이런 힙찔이들 노래 좋다고 들어주겠지,1
태클걸고지랄임,1
카라닉 무료로 준다 가질사람 티어 매이저 쫌욕은먹음 ㅇㅇ 감당 ㄱㄴ한새끼한테준다 장애긴한데 티어하나는 매이저다 나 카라임 ㅇㅇ,1
백신 패스 할려고 언론들 전부 개발광이네..!! 이래서 정부 개노릇이나 하는 언론들은 무조건 걸러야 한다!! 이런 언론사들이 부작용으로 사망하고 식물인간되고 불구가 되는 뉴스를 제대로 다룬적있냐?? 그가족들의 고통을 제대로 다룬적이 있냐?? 무조건 정권 똥꼬나 빠는 이런 언론사는 하루빨리 사라져야한다!!,1
내펫들 존나다굴까고;,1
존나높아서,1
ㅋ화천대유 재명이 구속하라^^검사사칭 음주운전 등 한 전과 5범 차베스가 대장동 화천대유 자신의 최대치적이라고 자랑하더니 화천대유게이트가 터지고 자기 사람들이 구속되니 발뺌^^개웃긴다. 이런놈을 집권여당에서 1위 후보로 뽑다니 얼마나 인물이 없었으면 ㅊㅊㅊㅊ더불썩은동태당은 언제까지 국민들 우롱하고 국민들 피빨아먹는 거머리 같이할래?? 무식무능무대뽀정권 실패의 대명사^^^^더불조작당은 국민들 상대로 언제까지 오징어게임하냐,1
이병신산ㅋ,1
왜 나야 또라이야,1
누나 찌찌줘냐 ㅋ ㅂ ㅅ 색히 ㅋㅋ,1
내가 아는 료미는 현이머 따까리,1
씨7_/*8*5+벌,1
튕구냐 ㅅㅂ,1
면상봐라 존나 독선적이네,1
개이버에 쪽빠리새키들 왤케 많지 쪽빠리새키들 니네나라로가서 짖어라 ooo들아,1
니는 할말이 씨발이랑 지랄밖에 없음?,1
이시발새기야?,1
# 구라까지 까버린 미친새끼야,1
ㅅ ㅣ ㅂ ㅏ ㄹ ㅅ ㅐ ㄲ ㅣ ㅇ ㅑ ㅊ ㅐ ㅅ ㅈ ㅗ ㅁ ㅁ ㅏ ㄱ ㅈ ㅣ ㅁ ㅏ,1
난 아무짓도 안했는드ㅔ 나한테 처 지랄하니까,1
윤석열은 범죄의 왕이다 국민의짐이 매국과 반역을 죄로 안보는 정치집단이라 쥐박이 닭머리 윤석열 같은게 계속 나오는거지,1
팬들이라는 년놈들 일해라 정기석 이라는 드립 오지게 쳐대니 가수가 안힘들수가 있나,1
견찰차🚔위유🚨위유🚨위유🚨슈퍼스타⭐️😎😎위유🚨위유🚨위유🚨🥵🥵 🗣️🗣️쿠-큽챠🚑💖💖✨✨ 위우🚨위우🚨위우🚨 수퍼시@까🫦🥴🥵🥵위우🚨위우🚨위우🚨견찰차🚔위유🚨위유🚨위유🚨슈퍼스타⭐️😎😎위유🚨위유🚨위유🚨🥵🥵 🗣️🗣️쿠-큽챠🚑💖💖✨✨ 위우🚨위우🚨위우🚨 수퍼시@까,1
개병신시발련이 ㅋㅋㅋㅋㅋㅋ,1
이 댓글 쓴 놈 이재명처럼 똥오줌을 못가리네,1
ㅗ라고,1
붙었다 ㅆ발,1
머리 존나아프다,1
병신버러지애미개고아를,1
채팅좀 치자 ㅅㅂ,1
좆밥한테 나오는 용기라는 말이있음,1
